ID,WijkenEnBuurten,AantalInwoners_5
11941,WK027401  ,5835
11948,WK027402  ,3340
11956,WK027403  ,3250
11963,WK027404  ,145
11967,WK027405  ,945
11972,WK027406  ,795
11977,WK027407  ,570
11981,WK027408  ,4405
11985,WK027409  ,715
11988,WK027410  ,780
11994,WK027411  ,5250
12000,WK027412  ,5270
12028,WK027500  ,16730
12040,WK027501  ,8820
12048,WK027502  ,18090
12510,WK027700  ,1655
12626,WK027900  ,9875
13746,WK028100  ,19920
13758,WK028101  ,10400
13767,WK028102  ,2000
13772,WK028103  ,9655
15176,WK028500  ,2760
15185,WK028501  ,16375
15196,WK028502  ,3325
15206,WK028503  ,1955
15438,WK028901  ,4645
15443,WK028902  ,2345
15446,WK028903  ,2755
15449,WK028904  ,2065
15452,WK028905  ,3455
15457,WK028906  ,6890
15462,WK028907  ,5345
15465,WK028908  ,2440
15468,WK028909  ,3590
15471,WK028910  ,2715
15475,WK028911  ,1155
15477,WK028912  ,1365
15884,WK029300  ,14945
16299,WK029400  ,22765
16305,WK029401  ,6140
16181,WK029600  ,280
16185,WK029601  ,33530
16225,WK029602  ,715
16228,WK029603  ,635
16231,WK029604  ,1785
16235,WK029605  ,905
16238,WK029606  ,135
16241,WK029607  ,420
16245,WK029608  ,2540
16537,WK029700  ,12470
16544,WK029701  ,8115
16555,WK029702  ,6180
16564,WK029703  ,1685
16647,WK029900  ,24980
16667,WK029901  ,2195
16671,WK029902  ,1385
16674,WK029903  ,3615
16678,WK029904  ,505
16680,WK029905  ,100
16682,WK029906  ,2310
16685,WK029907  ,835
16688,WK029908  ,1030
16691,WK029909  ,3075
16693,WK029910  ,2750
16696,WK029911  ,710
16839,WK030100  ,8665
16845,WK030101  ,9945
16853,WK030102  ,4845
16858,WK030103  ,7105
16864,WK030104  ,8485
16870,WK030105  ,8565
10895,WK030200  ,22120
10905,WK030201  ,5360
4238,WK030301  ,8565
4244,WK030302  ,1685
4249,WK030303  ,6585
4255,WK030304  ,9035
4262,WK030305  ,2260
4266,WK030306  ,6345
4277,WK030307  ,6330
681,WK030701  ,5520
691,WK030702  ,1700
697,WK030703  ,11820
706,WK030704  ,270
711,WK030705  ,1390
716,WK030706  ,3080
720,WK030707  ,6485
724,WK030708  ,4575
728,WK030709  ,7210
733,WK030710  ,7500
739,WK030711  ,3150
742,WK030712  ,315
745,WK030713  ,3840
749,WK030714  ,7155
754,WK030715  ,6320
759,WK030716  ,5615
764,WK030717  ,6220
773,WK030718  ,3490
779,WK030719  ,9850
787,WK030720  ,8140
795,WK030721  ,10980
805,WK030722  ,140
807,WK030723  ,60
810,WK030724  ,14725
817,WK030725  ,290
827,WK030726  ,4785
832,WK030727  ,535
836,WK030728  ,6905
844,WK030729  ,3670
848,WK030730  ,3905
851,WK030731  ,6635
1876,WK030800  ,11790
1885,WK030801  ,10155
1893,WK030802  ,1595
1896,WK030804  ,945
